CustomerID,YearMonth,Invoices_Count,Monthly_Spend,Monthly_Units,Months_Balance,Status
12616,2011-02,1,255.6,98,-7,0
12616,2011-09,1,457.7,186,0,0
12617,2011-11,1,352.98,210,2,0
12618,2011-11,1,177.31,96,2,0
12619,2011-03,1,205.98,44,-6,0
12619,2011-04,1,425.67999999999995,468,-5,0
12619,2011-07,2,1077.68,782,-2,C
12619,2011-08,1,378.12,462,-1,0
12619,2011-09,2,672.92,639,0,C
12619,2011-11,2,880.86,983,2,C
12620,2011-05,1,561.66,434,-4,0
12620,2011-09,1,377.66,306,0,0
12620,2011-11,1,400.09,441,2,0
12621,2010-12,2,1383.65,555,-9,C
12621,2011-02,2,1535.24,932,-7,C
12621,2011-03,1,960.0,484,-6,0
12621,2011-04,1,1209.8,468,-5,0
12621,2011-05,4,2267.13,1379,-4,C
12621,2011-06,2,683.35,471,-3,C
12621,2011-07,1,561.06,297,-2,0
12621,2011-08,2,1594.81,853,-1,C
12621,2011-09,2,1065.6000000000001,410,0,C
12621,2011-10,1,630.55,346,1,0
12621,2011-11,1,610.28,253,2,0
12621,2011-12,1,1188.2,992,3,0
12622,2011-04,1,180.1,69,-5,0
12623,2011-03,1,305.1,191,-6,0
12624,2011-06,1,299.94,208,-3,0
12624,2011-08,1,341.19,147,-1,0
12625,2011-01,1,1716.62,909,-8,0
12625,2011-05,1,967.2,703,-4,0
12626,2011-01,2,1274.1,460,-8,C
12626,2011-06,1,814.74,583,-3,0
12626,2011-07,1,1159.06,522,-2,0
12626,2011-08,2,1526.1,772,-1,C
12626,2011-10,2,1594.51,993,1,C
12626,2011-11,1,251.97,123,2,0
12627,2011-07,1,768.02,426,-2,0
12627,2011-08,3,1140.55,590,-1,C
12627,2011-09,1,819.26,559,0,0
12627,2011-10,1,1183.72,868,1,0
12627,2011-11,1,566.98,309,2,0
12628,2011-10,1,333.64,195,1,0
12628,2011-11,1,237.57,106,2,0
12628,2011-12,1,215.25,147,3,0
12630,2011-10,1,701.79,284,1,0
12630,2011-11,1,569.09,264,2,0
12631,2011-10,1,640.5,236,1,0
12633,2011-02,1,1012.82,589,-7,0
12633,2011-05,1,716.73,342,-4,0
12633,2011-08,1,219.2,137,-1,0
12633,2011-10,1,215.23000000000002,94,1,0
12635,2011-07,1,683.64,399,-2,0
12635,2011-09,1,1005.54,773,0,0
12637,2011-01,1,1516.68,708,-8,0
12637,2011-03,2,201.27,88,-6,C
12637,2011-04,1,669.2,287,-5,0
12637,2011-07,1,662.35,321,-2,0
12637,2011-09,2,2609.4,1438,0,C
12637,2011-10,1,344.0,152,1,0
12638,2011-11,1,671.69,577,2,0
12639,2011-04,1,486.1,201,-5,0
12640,2011-09,1,764.59,246,0,0
12640,2011-11,2,409.99,65,2,C
12641,2011-08,1,185.9,72,-1,0
12642,2011-08,1,366.45,277,-1,0
12642,2011-10,1,291.96000000000004,108,1,0
12642,2011-11,1,354.85,167,2,0
12643,2011-01,1,871.1999999999999,578,-8,0
12643,2011-05,2,540.72,316,-4,C
12643,2011-06,2,730.5,215,-3,C
12643,2011-08,1,1202.22,699,-1,0
12644,2011-08,1,477.91,325,-1,0
12645,2011-01,1,369.29999999999995,235,-8,0
12645,2011-05,1,429.6,240,-4,0
12645,2011-08,1,511.96000000000004,350,-1,0
12645,2011-11,1,464.32,259,2,0
12646,2011-10,1,731.6899999999999,489,1,0
12646,2011-12,1,615.28,408,3,0
12647,2010-12,4,1193.6,328,-9,C
12647,2011-03,1,464.7,225,-6,0
12647,2011-04,1,350.76,88,-5,0
12647,2011-05,1,293.25,121,-4,0
12647,2011-07,1,276.6,143,-2,0
12647,2011-08,1,307.8,134,-1,0
12647,2011-09,2,514.96,260,0,C
12647,2011-11,1,321.15,132,2,0
12648,2011-07,1,318.05,160,-2,0
12649,2011-05,1,375.0,204,-4,0
12649,2011-08,2,248.51000000000002,382,-1,C
12650,2011-12,1,314.44,254,3,0
12651,2011-01,1,114.0,78,-8,0
12652,2011-01,1,919.98,505,-8,0
12653,2011-02,1,779.1,286,-7,0
12653,2011-07,1,1430.75,633,-2,0
12654,2011-02,1,166.6,77,-7,0
12654,2011-05,2,171.15,74,-4,C
12654,2011-11,2,264.23,113,2,C
12656,2011-04,1,541.2,200,-5,0
12656,2011-05,1,1118.3999999999999,473,-4,0
12656,2011-08,1,1161.07,607,-1,0
12656,2011-09,1,644.75,268,0,0
12656,2011-11,1,585.75,175,2,0
12657,2011-09,1,618.44,259,0,0
12657,2011-10,1,42.5,5,1,0
12657,2011-11,2,982.24,780,2,C
12658,2011-11,1,686.05,320,2,0
12659,2011-11,1,91.68,105,2,0
12660,2011-11,1,245.1,127,2,0
12662,2010-12,1,261.48,157,-9,0
12662,2011-02,1,336.70000000000005,184,-7,0
12662,2011-03,1,301.4,169,-6,0
12662,2011-04,1,444.82,228,-5,0
12662,2011-06,1,493.68,290,-3,0
12662,2011-07,1,431.66,194,-2,0
12662,2011-08,1,383.92,178,-1,0
12662,2011-10,1,521.62,297,1,0
12662,2011-11,2,449.55,265,2,C
12662,2011-12,1,224.95000000000002,96,3,0
12664,2011-01,1,661.58,164,-8,0
12664,2011-04,1,642.0,153,-5,0
12664,2011-07,1,653.9,188,-2,0
12664,2011-09,1,319.6,73,0,0
12664,2011-10,2,644.8000000000001,147,1,C
12664,2011-11,2,1070.0,260,2,C
12664,2011-12,1,890.0,218,3,0
12665,2011-01,1,63.0,37,-8,0
12667,2011-10,1,620.13,395,1,0
12668,2010-12,1,469.87,337,-9,0
12668,2011-01,1,1009.8,475,-8,0
12668,2011-03,1,1444.8,522,-6,0
12668,2011-11,1,882.6800000000001,300,2,0
12669,2011-03,1,1136.3,848,-6,0
12669,2011-04,1,1136.3,1,-5,0
12669,2011-07,1,471.43,266,-2,0
12670,2011-04,1,633.05,278,-5,0
12670,2011-05,1,393.34,210,-4,0
12670,2011-09,1,608.0799999999999,273,0,0
12670,2011-11,2,1361.58,636,2,C
12672,2011-01,1,225.89999999999998,78,-8,0
12673,2011-01,1,220.9,171,-8,0
12673,2011-12,1,389.62,180,3,0
12674,2011-05,1,586.74,222,-4,0
12674,2011-06,1,390.06,272,-3,0
12674,2011-09,1,425.2,293,0,0
12674,2011-11,1,568.6,346,2,0
12676,2011-02,1,509.5,250,-7,0
12676,2011-03,1,197.9,107,-6,0
12676,2011-06,1,121.55,54,-3,0
12676,2011-08,1,169.10000000000002,83,-1,0
12676,2011-09,1,151.68,109,0,0
12676,2011-11,1,181.66,67,2,0
12678,2010-12,2,221.28,26,-9,C
12678,2011-02,1,353.43,214,-7,0
12678,2011-03,1,3243.13,2271,-6,0
12678,2011-04,1,134.0,1,-5,0
12678,2011-06,1,1939.52,1195,-3,0
12678,2011-07,1,915.46,667,-2,0
12678,2011-08,2,1475.44,821,-1,C
12678,2011-09,1,398.24,487,0,0
12678,2011-10,2,8947.96,5241,1,C
12679,2011-03,1,794.06,333,-6,0
12679,2011-05,1,112.32000000000001,74,-4,0
12679,2011-09,1,94.32000000000001,73,0,0
12679,2011-10,1,112.32000000000001,74,1,0
12680,2011-08,1,311.78,230,-1,0
12680,2011-09,2,301.58,108,0,C
12680,2011-12,1,249.45,105,3,0
12681,2010-12,2,2118.11,1189,-9,C
12681,2011-01,4,2964.42,1588,-8,C
12681,2011-03,3,1432.81,703,-6,C
12681,2011-04,1,545.57,377,-5,0
12681,2011-05,2,984.02,645,-4,C
12681,2011-06,1,709.91,351,-3,0
12681,2011-07,2,1111.74,566,-2,C
12681,2011-09,1,790.54,479,0,0
12681,2011-10,2,612.11,350,1,C
12681,2011-11,4,2518.31,1288,2,C
12682,2010-12,2,1075.29,476,-9,C
12682,2011-01,1,835.11,373,-8,0
12682,2011-02,2,1001.74,361,-7,C
12682,2011-03,1,479.40000000000003,187,-6,0
12682,2011-04,1,585.55,297,-5,0
12682,2011-05,4,1300.2,530,-4,C
12682,2011-06,2,785.09,313,-3,C
12682,2011-07,4,1023.46,486,-2,C
12682,2011-08,3,1134.08,508,-1,C
12682,2011-09,2,579.29,342,0,C
12682,2011-10,2,426.58,221,1,C
12682,2011-11,6,2417.4,1158,2,C
12682,2011-12,1,636.63,303,3,0
12683,2010-12,2,1063.08,664,-9,C
12683,2011-01,1,732.14,268,-8,0
12683,2011-03,3,1608.08,1210,-6,C
12683,2011-05,3,1014.27,466,-4,C
12683,2011-06,1,669.36,467,-3,0
12683,2011-08,1,1130.95,694,-1,0
12683,2011-09,1,404.31,211,0,0
12683,2011-10,1,1056.9,530,1,0
12683,2011-12,2,797.48,477,3,C
12684,2011-05,3,917.1,888,-4,C
12684,2011-06,1,462.38,386,-3,0
12684,2011-10,1,247.76,185,1,0
12684,2011-11,1,476.99,441,2,0
12684,2011-12,1,179.39999999999998,85,3,0
12685,2011-09,3,1829.02,1029,0,C
12685,2011-10,2,620.94,291,1,C
12685,2011-11,1,413.12,203,2,0
12686,2010-12,1,89.14,107,-9,0
12688,2011-08,1,4873.8099999999995,3028,-1,0
12689,2011-08,1,511.03,281,-1,0
12689,2011-11,1,736.5799999999999,347,2,0
12690,2011-05,1,389.01,106,-4,0
12691,2010-12,1,180.0,65,-9,0
12691,2011-01,2,226.2,86,-8,C
12691,2011-07,1,150.1,47,-2,0
12691,2011-10,1,303.1,99,1,0
12691,2011-11,1,176.39999999999998,97,2,0
12693,2011-01,1,162.05,47,-8,0
12693,2011-03,1,239.85,89,-6,0
12693,2011-05,1,228.87,85,-4,0
12693,2011-08,1,225.14000000000001,34,-1,0
12694,2011-06,1,439.5,323,-3,0
12694,2011-09,1,430.17,186,0,0
12695,2011-05,1,89.25,33,-4,0
12695,2011-08,1,244.65,139,-1,0
12695,2011-10,1,163.1,34,1,0
12695,2011-12,1,85.1,14,3,0
12697,2011-06,1,390.5,162,-3,0
12697,2011-07,1,343.40999999999997,197,-2,0
12697,2011-11,1,223.68,149,2,0
12700,2011-05,1,1092.43,779,-4,0
12700,2011-07,1,1056.62,597,-2,0
12700,2011-10,1,1476.19,890,1,0
12700,2011-12,1,1314.75,701,3,0
12701,2011-04,1,337.08,246,-5,0
12701,2011-09,1,460.63,432,0,0
12702,2011-11,1,219.0,53,2,0
12703,2011-09,1,283.55,164,0,0
12704,2011-06,1,329.56,157,-3,0
12704,2011-08,2,771.36,308,-1,C
12704,2011-09,1,245.55,138,0,0
12704,2011-11,3,795.61,322,2,C
12704,2011-12,1,198.76,81,3,0
12705,2010-12,1,858.0,397,-9,0
12705,2011-04,1,1321.25,757,-5,0
12705,2011-05,1,984.85,582,-4,0
12705,2011-07,1,998.4200000000001,863,-2,0
12705,2011-09,1,842.62,461,0,0
12705,2011-10,1,968.45,461,1,0
12705,2011-11,3,894.7,476,2,C
12707,2011-02,1,603.42,256,-7,0
12708,2010-12,1,196.44,89,-9,0
12708,2011-01,1,284.62,166,-8,0
12708,2011-03,1,282.65999999999997,191,-6,0
12708,2011-04,1,202.5,146,-5,0
12708,2011-05,1,371.95,163,-4,0
12708,2011-06,1,289.77,101,-3,0
12708,2011-08,1,403.83,133,-1,0
12708,2011-09,1,367.37,165,0,0
12708,2011-11,2,313.77,153,2,C
12709,2010-12,2,1315.69,272,-9,C
12709,2011-01,1,1086.9,290,-8,0
12709,2011-03,2,1181.2,558,-6,C
12709,2011-04,1,68.0,41,-5,0
12709,2011-05,1,246.07999999999998,224,-4,0
12709,2011-06,1,1225.26,653,-3,0
12709,2011-07,2,1315.98,527,-2,C
12709,2011-09,2,1586.51,587,0,C
12709,2011-10,2,801.8000000000001,438,1,C
12709,2011-11,1,879.1,322,2,0
12710,2011-05,1,718.96,386,-4,0
12710,2011-07,1,71.4,61,-2,0
12710,2011-09,1,358.66,404,0,0
12712,2010-12,2,470.63,144,-9,C
12712,2011-01,1,250.65,97,-8,0
12712,2011-02,1,314.15000000000003,61,-7,0
12712,2011-03,2,520.0,141,-6,C
12712,2011-05,2,712.05,179,-4,C
12712,2011-06,1,627.4,92,-3,0
12712,2011-07,1,776.0500000000001,119,-2,0
12712,2011-08,1,242.15000000000003,110,-1,0
12712,2011-10,1,250.40000000000003,69,1,0
12712,2011-11,1,232.65,50,2,0
12713,2011-12,1,848.55,508,3,0
12714,2011-02,1,968.3,753,-7,0
12714,2011-05,1,793.62,479,-4,0
12714,2011-06,1,513.26,236,-3,0
12714,2011-08,1,1114.52,790,-1,0
12714,2011-11,1,1319.16,811,2,0
12715,2011-08,1,343.36,192,-1,0
12716,2011-07,1,677.9,503,-2,0
12716,2011-12,1,375.59000000000003,205,3,0
12717,2011-04,1,609.74,262,-5,0
12717,2011-07,1,421.24,244,-2,0
12718,2011-09,1,238.25,203,0,0
12719,2011-10,1,283.6,162,1,0
12719,2011-12,1,361.35,212,3,0
12720,2010-12,2,657.13,523,-9,C
12720,2011-01,1,279.3,182,-8,0
12720,2011-02,1,168.9,160,-7,0
12720,2011-03,1,498.32,490,-6,0
12720,2011-04,1,293.24,218,-5,0
12720,2011-05,4,444.88,338,-4,C
12720,2011-06,1,276.93,145,-3,0
12720,2011-07,2,367.36,444,-2,C
12720,2011-08,2,328.44,247,-1,C
12720,2011-09,3,513.82,441,0,C
12720,2011-10,3,725.84,634,1,C
12720,2011-11,3,845.1,682,2,C
12720,2011-12,1,382.47,168,3,0
12721,2010-12,1,286.6,129,-9,0
12721,2011-02,1,455.02,301,-7,0
12721,2011-04,1,366.2,239,-5,0
12721,2011-06,1,591.09,464,-3,0
12721,2011-09,1,342.90000000000003,417,0,0
12721,2011-11,1,614.3199999999999,409,2,0
12722,2011-07,1,302.92,156,-2,0
12722,2011-08,2,626.73,403,-1,C
12722,2011-09,1,67.98,7,0,0
12723,2011-10,2,299.40999999999997,190,1,C
12723,2011-11,2,348.38,219,2,C
12723,2011-12,1,77.28,25,3,0
12724,2011-01,1,154.9,115,-8,0
12724,2011-06,1,125.46000000000001,63,-3,0
12724,2011-09,1,542.8100000000001,192,0,0
12724,2011-12,1,208.24,75,3,0
12725,2010-12,1,427.8,164,-9,0
12726,2010-12,1,170.28,333,-9,0
12726,2011-01,1,401.58000000000004,408,-8,0
12726,2011-03,1,316.02,423,-6,0
12726,2011-05,1,223.4,333,-4,0
12726,2011-06,1,356.03999999999996,445,-3,0
12726,2011-09,1,357.32,438,0,0
12726,2011-11,1,784.46,763,2,0
12727,2011-01,1,514.5,126,-8,0
12727,2011-02,1,919.66,777,-7,0
12727,2011-03,2,573.16,342,-6,C
12727,2011-06,1,793.08,363,-3,0
12727,2011-09,1,537.3,148,0,0
12727,2011-11,1,643.0,342,2,0
12728,2011-01,1,252.54,122,-8,0
12728,2011-02,1,200.72,73,-7,0
12728,2011-03,1,164.05,61,-6,0
12728,2011-09,1,219.01999999999998,163,0,0
12729,2011-08,1,453.01,233,-1,0
12731,2010-12,1,1071.9,418,-9,0
12731,2011-01,1,3174.4300000000003,1617,-8,0
12731,2011-03,2,2350.46,1078,-6,C
12731,2011-04,1,252.0,240,-5,0
12731,2011-05,1,1381.3,734,-4,0
12731,2011-06,1,1359.58,514,-3,0
12731,2011-07,1,1734.58,838,-2,0
12731,2011-09,2,3570.4,1770,0,C
12731,2011-10,1,2503.74,566,1,0
12731,2011-11,1,1497.52,662,2,0
12732,2011-06,1,236.26000000000002,111,-3,0
12733,2011-04,1,383.95,137,-5,0
12734,2010-12,1,110.39999999999999,88,-9,0
12735,2011-01,2,779.5699999999999,368,-8,C
12736,2011-01,1,234.0,173,-8,0
12738,2010-12,1,155.35,148,-9,0
12739,2011-09,2,1013.04,486,0,C
12740,2011-10,1,427.6,342,1,0
12743,2011-07,2,540.13,315,-2,C
12744,2011-01,1,2053.07,1091,-8,0
12744,2011-04,3,8209.58,1389,-5,C
12744,2011-07,1,3949.32,2160,-2,0
12744,2011-10,2,7067.32,601,1,C
12747,2010-12,2,706.27,213,-9,C
12747,2011-01,1,303.03999999999996,88,-8,0
12747,2011-03,1,310.78,146,-6,0
12747,2011-05,2,771.31,261,-4,C
12747,2011-06,1,376.3,92,-3,0
12747,2011-08,1,301.70000000000005,62,-1,0
12747,2011-10,1,675.38,208,1,0
12747,2011-11,1,312.73,83,2,0
12747,2011-12,1,438.5,122,3,0
12748,2010-12,35,4185.0,2784,-9,C
12748,2011-01,4,417.12,131,-8,C
12748,2011-02,5,381.59,173,-7,C
12748,2011-03,12,1165.37,1025,-6,C
12748,2011-04,6,1065.57,359,-5,C
12748,2011-05,24,2223.17,1320,-4,C
12748,2011-06,16,1923.62,1544,-3,C
12748,2011-07,13,1081.45,718,-2,C
12748,2011-08,12,896.16,467,-1,C
12748,2011-09,12,6062.15,4647,0,C
12748,2011-10,16,2199.3,2933,1,C
12748,2011-11,45,10453.69,8527,2,C
12748,2011-12,9,999.0,659,3,C
12749,2011-05,1,859.1,262,-4,0
12749,2011-08,2,1896.13,818,-1,C
12749,2011-11,1,572.59,164,2,0
12749,2011-12,1,763.0600000000001,227,3,0
12750,2011-08,1,275.88,137,-1,0
12752,2011-09,1,4366.78,2262,0,0
12753,2010-12,1,3590.59,2409,-9,0
12753,2011-02,1,5735.24,2962,-7,0
12753,2011-03,1,15.299999999999999,6,-6,0
12753,2011-04,1,3599.38,1626,-5,0
12753,2011-07,1,3680.4,2208,-2,0
12753,2011-11,1,4808.48,2210,2,0
12754,2011-02,1,45.57,37,-7,0
12754,2011-03,1,16.05,12,-6,0
12754,2011-04,1,2949.12,6432,-5,0
12755,2010-12,1,3794.3999999999996,1488,-9,0
12755,2011-03,1,17.549999999999997,3,-6,0
12756,2011-09,1,112.07999999999998,144,0,0
12757,2011-05,5,4202.2300000000005,315,-4,C
12757,2011-06,1,243.2,146,-3,0
12757,2011-07,1,835.65,457,-2,0
12757,2011-10,3,1858.07,1121,1,C
12757,2011-11,3,695.5,356,2,C
12758,2011-03,1,1570.19,1109,-6,0
12758,2011-08,1,1221.4,1026,-1,0
12759,2011-03,1,444.8,277,-6,0
12759,2011-06,1,637.72,353,-3,0
12759,2011-10,1,448.92,272,1,0
12762,2011-11,1,461.59,195,2,0
12762,2011-12,1,1436.93,1032,3,0
12763,2010-12,1,320.08,196,-9,0
12763,2011-07,1,174.0,120,-2,0
12764,2011-01,1,1693.88,386,-8,0
12766,2010-12,1,1149.29,424,-9,0
12766,2011-01,1,686.48,411,-8,0
12766,2011-02,1,973.6500000000001,454,-7,0
12766,2011-04,1,1206.29,581,-5,0
12766,2011-07,1,936.48,625,-2,0
12766,2011-10,1,1319.01,884,1,0
12766,2011-12,1,718.4300000000001,267,3,0
12769,2011-04,1,1143.6,356,-5,0
12770,2011-05,1,1351.45,743,-4,0
12772,2011-10,1,892.47,556,1,0
12775,2011-02,1,214.45,113,-7,0
12775,2011-03,1,235.71,170,-6,0
12775,2011-05,1,294.72,128,-4,0
12775,2011-06,1,419.8,329,-3,0
12775,2011-11,1,221.36,137,2,0
12778,2011-01,1,134.48,117,-8,0
12778,2011-03,2,273.58,256,-6,C
12778,2011-06,1,84.0,85,-3,0
12778,2011-10,1,171.93,212,1,0
12778,2011-11,1,158.24,155,2,0
12779,2010-12,1,248.16,140,-9,0
12779,2011-01,1,613.22,288,-8,0
12779,2011-02,1,337.2,98,-7,0
12779,2011-03,1,317.78,162,-6,0
12779,2011-04,1,705.8399999999999,432,-5,0
12779,2011-05,1,752.2099999999999,261,-4,0
12779,2011-06,1,25.0,4,-3,0
12779,2011-11,1,981.95,639,2,0
12781,2011-02,1,549.26,346,-7,0
12781,2011-10,1,277.48,325,1,0
12782,2010-12,1,463.5,193,-9,0
12782,2011-01,1,683.9300000000001,237,-8,0
12782,2011-03,1,415.52000000000004,174,-6,0
12782,2011-07,1,515.72,354,-2,0
12782,2011-12,1,252.25,128,3,0
12783,2011-09,1,339.02,176,0,0
12783,2011-10,3,1264.05,217,1,C
12783,2011-11,1,222.26000000000002,89,2,0
12783,2011-12,1,400.58,142,3,0
12784,2011-11,2,532.8199999999999,280,2,C
12785,2010-12,1,311.95,131,-9,0
12787,2011-05,1,158.1,65,-4,0
12787,2011-09,1,186.56,145,0,0
12787,2011-11,1,119.0,51,2,0
12789,2011-10,1,91.85,4,1,0
12790,2011-05,1,324.92,166,-4,0
12791,2010-12,1,192.60000000000002,97,-9,0
12792,2011-03,1,400.53999999999996,217,-6,0
12793,2010-12,1,131.8,65,-9,0
12793,2011-01,1,413.68,230,-8,0
12794,2011-09,1,317.0,227,0,0
12794,2011-10,1,543.41,365,1,0
12795,2011-11,1,430.48,68,2,0
12797,2010-12,1,254.03,118,-9,0
12798,2011-06,1,1607.04,2256,-3,0
12798,2011-10,1,1718.4,960,1,0
12798,2011-11,1,3651.6,2040,2,0
12802,2011-06,1,427.58,314,-3,0
12808,2010-12,1,129.4,53,-9,0
12808,2011-06,1,151.95000000000002,55,-3,0
12808,2011-11,1,202.3,80,2,0
12809,2011-06,1,489.31,220,-3,0
12811,2011-02,1,240.25,104,-7,0
12811,2011-03,2,274.6,126,-6,C
12812,2011-10,1,229.64000000000001,164,1,0
12814,2011-08,1,125.92,49,-1,0
12815,2011-05,1,615.36,239,-4,0
12815,2011-07,1,448.1,140,-2,0
12816,2011-06,1,318.65000000000003,77,-3,0
12816,2011-09,1,253.55,51,0,0
12817,2011-03,1,166.04,53,-6,0
12818,2011-03,1,1542.08,929,-6,0
12820,2011-01,1,170.46,146,-8,0
12820,2011-09,1,217.77,217,0,0
12820,2011-10,1,343.76,244,1,0
12820,2011-12,1,210.35000000000002,115,3,0
12821,2011-05,1,92.72,70,-4,0
12822,2011-09,2,948.88,550,0,C
12823,2011-02,2,535.5,70,-7,C
12823,2011-03,1,459.0,60,-6,0
12823,2011-08,1,229.5,30,-1,0
12823,2011-09,1,535.5,70,0,0
12824,2011-10,1,397.12,232,1,0
12826,2010-12,1,155.0,80,-9,0
12826,2011-01,2,542.1,533,-8,C
12826,2011-06,1,121.52,108,-3,0
12826,2011-09,1,234.0,133,0,0
12826,2011-11,1,279.5,141,2,0
12826,2011-12,1,142.6,63,3,0
12827,2011-10,1,217.75,117,1,0
12827,2011-11,1,100.95,33,2,0
12827,2011-12,1,111.45,47,3,0
12828,2011-08,2,338.2,132,-1,C
12828,2011-09,1,77.31,25,0,0
12828,2011-10,1,245.8,152,1,0
12828,2011-12,2,357.40000000000003,185,3,C
12829,2010-12,1,85.75,125,-9,0
12829,2011-01,1,207.25,251,-8,0
12830,2011-06,1,2221.84,2668,-3,0
12830,2011-07,3,2982.16,3676,-2,C
12830,2011-09,1,1210.3200000000002,2352,0,0
12830,2011-11,1,400.32000000000005,1152,2,0
12831,2011-03,1,215.05,135,-6,0
12832,2011-09,1,267.8,132,0,0
12832,2011-11,1,115.23,63,2,0
12833,2011-07,1,417.38,156,-2,0
12834,2011-03,1,312.38,110,-6,0
12836,2011-02,1,846.69,260,-7,0
12836,2011-05,1,814.71,443,-4,0
12836,2011-07,1,451.13,155,-2,0
12836,2011-10,1,497.83000000000004,204,1,0
12837,2011-06,1,134.1,24,-3,0
12838,2010-12,1,390.79,228,-9,0
12838,2011-11,1,281.16,127,2,0
12839,2010-12,2,737.45,438,-9,C
12839,2011-02,1,351.56,212,-7,0
12839,2011-05,1,306.88,286,-4,0
12839,2011-06,1,304.48,178,-3,0
12839,2011-07,2,653.0,453,-2,C
12839,2011-08,1,330.44,218,-1,0
12839,2011-09,2,692.24,491,0,C
12839,2011-10,1,387.8,242,1,0
12839,2011-11,2,1075.18,802,2,C
12839,2011-12,1,752.39,487,3,0
12840,2011-04,1,854.0699999999999,493,-5,0
12840,2011-05,1,723.9,370,-4,0
12840,2011-06,1,572.8,296,-3,0
12840,2011-07,1,576.0,352,-2,0
12841,2010-12,2,505.99,321,-9,C
12841,2011-01,3,497.89,265,-8,C
12841,2011-02,3,389.19,276,-7,C
12841,2011-03,2,269.90000000000003,191,-6,C
12841,2011-04,1,160.67,120,-5,0
12841,2011-05,1,116.09,47,-4,0
12841,2011-06,1,199.73,86,-3,0
12841,2011-07,2,416.68,298,-2,C
12841,2011-08,2,273.77,201,-1,C
12841,2011-09,1,215.87,170,0,0
12841,2011-10,3,505.35,419,1,C
12841,2011-11,2,289.44,175,2,C
12841,2011-12,2,151.01,151,3,C
12842,2011-02,1,310.73,157,-7,0
12842,2011-09,1,808.26,390,0,0
12843,2011-03,1,93.4,52,-6,0
12843,2011-05,2,533.66,251,-4,C
12843,2011-06,3,770.95,385,-3,C
12843,2011-07,1,294.3,92,-2,0
12843,2011-10,1,9.95,1,1,0
12844,2011-08,1,174.88,77,-1,0
12844,2011-11,1,151.08,48,2,0
12845,2011-02,1,65.09,21,-7,0
12845,2011-03,3,289.0,183,-6,C
12847,2011-11,1,843.64,873,2,0
12849,2011-03,1,668.8499999999999,489,-6,0
12849,2011-11,1,341.44,108,2,0
12851,2011-09,1,131.81,106,0,0
12852,2011-02,1,311.55,149,-7,0
12853,2011-01,1,427.40000000000003,138,-8,0
12853,2011-04,2,457.6,188,-5,C
12853,2011-07,3,1072.1,474,-2,C
12854,2011-01,1,389.90000000000003,162,-8,0
12854,2011-04,1,420.46999999999997,260,-5,0
12854,2011-09,1,505.88,204,0,0
12855,2010-12,1,38.1,30,-9,0
12856,2011-10,3,1347.12,673,1,C
12856,2011-11,2,610.5600000000001,277,2,C
12856,2011-12,1,213.1,126,3,0
12857,2011-02,1,801.6,274,-7,0
12857,2011-05,1,304.8,69,-4,0
12863,2011-10,1,521.2,188,1,0
12864,2011-07,1,147.12,216,-2,0
12865,2011-08,1,981.38,550,-1,0
12865,2011-11,1,586.85,375,2,0
12866,2011-03,1,559.12,171,-6,0
12867,2010-12,1,362.79,377,-9,0
12867,2011-02,1,424.15999999999997,475,-7,0
12867,2011-03,1,491.19,556,-6,0
12867,2011-05,1,451.25,594,-4,0
12867,2011-06,1,613.91,592,-3,0
12867,2011-09,1,672.66,772,0,0
12867,2011-11,1,993.38,918,2,0
12868,2010-12,1,203.3,112,-9,0
12868,2011-01,2,469.91,287,-8,C
12868,2011-03,1,248.27,147,-6,0
12868,2011-05,1,437.52000000000004,276,-4,0
12868,2011-06,1,248.06,106,-3,0
12871,2011-05,1,132.0,80,-4,0
12871,2011-09,1,248.64,120,0,0
12872,2010-12,1,378.53000000000003,203,-9,0
12872,2011-01,1,221.44,116,-8,0
12873,2011-03,1,374.0,128,-6,0
12875,2010-12,1,293.76000000000005,1728,-9,0
12875,2011-07,1,49.470000000000006,291,-2,0
12876,2011-05,1,726.43,651,-4,0
12876,2011-10,1,1491.59,1290,1,0
12877,2010-12,1,150.06,170,-9,0
12877,2011-01,1,100.2,36,-8,0
12877,2011-02,1,79.2,16,-7,0
12877,2011-03,1,83.16000000000001,60,-6,0
12877,2011-04,1,87.10000000000001,34,-5,0
12877,2011-05,2,182.32,72,-4,C
12877,2011-06,1,276.79,177,-3,0
12877,2011-08,1,100.4,140,-1,0
12877,2011-09,1,101.14,117,0,0
12877,2011-11,1,275.74,218,2,0
12877,2011-12,1,99.66,138,3,0
12878,2011-03,1,315.18,212,-6,0
12878,2011-04,1,539.81,335,-5,0
12879,2011-09,2,507.7,202,0,C
12879,2011-10,1,65.52000000000001,168,1,0
12881,2011-03,1,298.0,21,-6,0
12882,2011-11,2,1463.04,246,2,C
12883,2011-09,1,291.63,68,0,0
12883,2011-11,3,411.84000000000003,128,2,C
12884,2011-09,1,309.05,43,0,0
12885,2011-08,1,645.35,346,-1,0
12885,2011-10,2,529.87,309,1,C
12886,2011-05,1,775.0,416,-4,0
12886,2011-10,1,603.4,354,1,0
12888,2011-03,1,272.76,52,-6,0
12888,2011-05,1,81.36,24,-4,0
12890,2011-11,1,376.71999999999997,256,2,0
12891,2011-02,1,42.0,100,-7,0
12891,2011-05,1,204.00000000000003,600,-4,0
12891,2011-06,1,85.0,250,-3,0
12893,2011-11,1,176.55,90,2,0
